ScenarioCode,StaffMemberCode,LastName,FirstName,PensionOptOut,ServiceStartDate,DateOfBirth,Apprenticeship,AvailableToAllSchools,SchoolCodes,StaffMemberEnabled,PayrollLocation,GenderCode,Casual
,O46302,Susan,Garcia,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46303,Michael,Anderson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46304,James,Garcia,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46305,Linda,Taylor,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46306,Robert,Johnson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46307,David,Taylor,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46308,John,Wilson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46309,Mary,Johnson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46310,James,Jackson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46311,Michael,Thomas,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46312,Robert,Taylor,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46313,Patricia,Brown,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46314,David,Jones,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46315,Joseph,Lopez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46316,Mary,Wilson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46317,Jennifer,Johnson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46318,Mary,Rodriguez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46319,William,Davis,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46320,William,Smith,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46321,John,Jones,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46322,Joseph,Miller,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46323,Mary,Miller,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46324,John,Davis,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46325,John,Smith,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46326,John,Gonzalez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46327,William,Anderson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46328,James,Moore,False,2018-09-01,,False,False,OUR,True,,ZZZ,True
,O46329,Michael,Brown,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46330,Joseph,Davis,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46331,Robert,Wilson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46332,Elizabeth,Wilson,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46333,Barbara,Martin,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46334,Jennifer,Jones,False,2023-09-01,,False,False,OUR,True,,ZZZ,False
,O46335,Mary,Davis,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46336,Mary,Gonzalez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46337,Robert,Lopez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46338,Charles,Martinez,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,O46339,Patricia,Davis,False,2018-09-01,,False,False,OUR,True,,ZZZ,False
,U99999,Builder,Bob,False,2025-09-01,,False,False,APP,True,APP,M,False
